TEXT,RATING
"I bought it because it was described as full figure support. It has no support & no lining. Yes it is pretty if that's what you want. It was true to size but I don't like to feel like I'm wearing no bra & look like I'm wearing no bra.",2
"Wasn't too thrilled at the fact there was no padding.",2
"When I was thinner and wore a 36C, I loved this bra. But I just got it in a 38D and the underwires are too short; they don't go all the way to the top at the sides and the ends jab into me.",2
"The bra is very pretty, but the lace is not very soft and the cups run a bit large.. The worst part is they give your breasts a cone like effect and it is almost comical...\nI don't recommend",2
"This bra gave a pointed shape that just really didn't look good.",2
"This is not a comfortable bra due to the scratchy lace fabric. Also it rides really high under the arms.",2
"I have bought these bras quite a few times and have yet to find the rubber tips on the end of the wire. This makes it uncomfortable under my arm after wearing it for awhile.",2
"Didn't like the fit. Wrong shape for me. Returned it.",2
"I bought it because it was described as full figure support. It has no support & no lining. Yes it is pretty if that's what you want. It was true to size but I don't like to feel like I'm wearing no bra & look like I'm wearing no bra.",2
"Wasn't too thrilled at the fact there was no padding.",2
"When I was thinner and wore a 36C, I loved this bra. But I just got it in a 38D and the underwires are too short; they don't go all the way to the top at the sides and the ends jab into me.",2
"The bra is very pretty, but the lace is not very soft and the cups run a bit large.. The worst part is they give your breasts a cone like effect and it is almost comical...\nI don't recommend",2
"This bra gave a pointed shape that just really didn't look good.",2
"This is not a comfortable bra due to the scratchy lace fabric. Also it rides really high under the arms.",2
"I have bought these bras quite a few times and have yet to find the rubber tips on the end of the wire. This makes it uncomfortable under my arm after wearing it for awhile.",2
"Didn't like the fit. Wrong shape for me. Returned it.",2
"I bought it because it was described as full figure support. It has no support & no lining. Yes it is pretty if that's what you want. It was true to size but I don't like to feel like I'm wearing no bra & look like I'm wearing no bra.",2
